Código;Fantasia;Nome completo;Fone;UF;Cidade;Bairro;Endereço;CEP;Latitude;Longitude;F/J;Id. F.Pagto;F.Pagto;Id.Vendedor;Vendedor;Vendedor Externo;Id.Região;Região;CNPJ/CPF;Inscr. Estadual;E-mail;Cliente desde;Operador;Conceito;Id. Principal;Fantasia Principal;Id. Transportadora;Transportadora;Premiação;Frete Cli.;Emp. de Operação;Local de montagem
326.665;ANCORA COMERCIO E SA;ANCORA COMERCIO E SERVICOS GERAIS LTDA;COM:19-199547.2553;SP;HORTOLANDIA;PARQUE DO HORTO;Rua Primavera,121;13183-693;-23;-47;J;0;;;;;;;27.808.123/0001-00;748308330110;diretoria@ancorashopp.com.br;  /  /;;;326665;ANCORA COMERCIO E SA;0;;;;0;
321.653;ANDEL TECNOLOGIA;EMPRESA SULAMERICANA DE TECNOLOGIA INDUI;;PB;JOÃO PESSOA;IPÊS;Rua Jovita Gomes Alves,251;58028-870;-7;-35;J;0;;;;;;;08.050.237/0001-99;;gerencia@ages.ind.br;  /  /;;;321653;ANDEL TECNOLOGIA;0;;;a;0;
329.075;ANDERSON MORALES;ANDERSON MORALES - ME ;;SP;SAO PAULO;VILA ZELINA;Rua Jundiapeba,303;03143-050;3;-24;J;0;;;;;;;09.490.612/0001-84;ISENTO;promoveventoscorporativos01@gmail.com;  /  /;;;329075;ANDERSON MORALES;0;;;;0;
324.338;ANDRE A ROCHA REPRES;ANDRE A ROCHA REPRESENTACOES;;SP;SAO PAULO;BRAS;Avenida Celso Garcia,528 - LOJA 41 B;03014-000;-24;-47;J;0;;;;;;;38.096.744/0001-24;ISENTO;rochaclimatizacoes@gmail.com;  /  /;;;324338;ANDRE A ROCHA REPRES;0;;;;0;
322.435;ANDRE LUIS LOPES DE3;ANDRE LUIS LOPES DE OLIVEIRA 07893192763;;RJ;RIO DE JANEIRO;SANTA CRUZ;Rua Manimbu,92;23520-522;-23;-44;J;0;;;;;;;14.216.969/0001-09;ISENTO;sonhense@gmail.com;  /  /;;;322435;ANDRE LUIS LOPES DE3;0;;;a;0;
319.408;ANDREZA CAROLINE;ANDREZA CAROLINE TAVARES SANTOS;COM:11-92003.8463;SP;SÃO PAULO;PARQUE MANDAQUI;Rua Raul Dias,272;02421-030;0;0;J;0;;;;;;;35.337.919/0001-50;129482538117;carolinecasaecontrucao@outlook.com;  /  /;;;0;;0;;;a;0;
325.525;ANGELA BENAHIN EVENT;ANGELA APARECIDA DA SILVA BENAHIN;COM:21-2828.0478;RJ;MARICA;CHACARAS DE INOA (INOA);Rua Doze,174 - QUADRA 02 LOTE 09;24941-465;-23;-43;J;0;;;;;;;51.538.724/0001-24;13196818;angelbenahin@gmail.com;  /  /;;;325525;ANGELA BENAHIN EVENT;0;;;;0;
150.432;ANGELO AUGUSTO PINTO;ANGELO AUGUSTO PINTO SANTANNA;COM:21-99321.0546;RJ;RIO DE JANEIRO;MÉIER;Rua Aristides Caire,341 - APT 201;20775-090;0;0;J;0;;;;;;;23.504.672/0001-30;ISENTO;angelopsantanna@hotmail.com;  /  /;;;150432;ANGELO AUGUSTO PINTO;0;;;a;0;
145.710;ANTAKI E ANTAKI ADVO;ANTAKI E ANTAKI ADVOGADOS ASSOCIADOS;CEL:21-8107.1030;RJ;RIO DE JANEIRO;CENTRO;Rua Uruguaiana,10 - SALA 806;20050-090;-23;-43;J;0;;;;;;;04.812.853/0001-89;;rafael@antaki.adv.br;  /  /;;;145710;ANTAKI E ANTAKI ADVO;0;;;a;0;
327.504;ANTONIO L FERREIRA;ANTONIO L FERREIRA S A COMERCIAL E IMPOA;;SP;SAO PAULO;CENTRO;Rua Florencio de Abreu,150;01030-000;-24;-47;J;0;;;;;;;60.452.034/0001-49;ISENTO;site;  /  /;;;327504;ANTONIO L FERREIRA;0;;;;0;
324.214;APARECIDO DOS SANTOA;APARECIDO DOS SANTOS JUNIOR - EQUIPAMENA;COM:43-9961.6260;PR;LONDRINA;CENTRO;Rua Maranhao,311;86010-410;-23;-51;J;0;;;;;;;34.561.796/0001-73;9084248832;aparecidojunior@gmail.com;  /  /;;;324214;APARECIDO DOS SANTOA;0;;;;0;
144.515;AQUAFOR AMBIENTAL;TARPON COMERCIO DE  EQUIP E MANUTENCOES;COM:21-3328.0762;RJ;RIO DE JANEIRO;TAQUARA;Rua Otacílio Novais,45;22710-020;0;0;J;0;;;;;;;00.077.927/0001-20;85.383.66-3;aquafor@aquafor.com.br;  /  /;;;0;;0;;;a;0;
325.128;AQUARIUS RIO COMERCA;AQUARIUS RIO COMERCIO E SERVICOS LTDA;COM:21-99190.2507;RJ;BELFORD ROXO;SAO BERNARDO;Rua Elza Matulevicius Goncalves,78;26165-250;-23;-43;J;0;;;;;;;12.192.002/0001-09;;cerqueira.eduardo@yahoo.com.br;  /  /;;;325128;AQUARIUS RIO COMERCA;0;;;;0;
324.212;ARANDA BERTOGLIO LTA;ARANDA BERTOGLIO LTDA;;PR;TOLEDO;CENTRO;Rua Barao do Rio Branco,1100;85900-005;-25;-54;J;0;;;;;;;14.733.373/0001-86;9058059240;kjaranda14@hotmail.com;  /  /;;;324212;ARANDA BERTOGLIO LTA;0;;;;0;
319.204;ARAYZ PLANTAS COMERO;ARAYZ PLANTAS COMERCIO E SERVIÇOS LTDA;COM:21-3647.5679;RJ;RIO DE JANEIRO;TAQUARA;Avenida dos Mananciais,556 - CASA 11;22720-410;0;0;J;0;;;;;;;12.098.162/0001-93;79087254;sergioplant@yahoo.com;  /  /;;;0;;0;;;a;0;
319.115;ARBEIT;ARBEIT-MATERIAL ELETRICO INDUSTRIAL LTDA;COM:21-8212.5634;RJ;RIO DE JANEIRO;TAQUARA;Rua Macembu,275;22710-241;0;0;J;0;;;;;;;22.201.381/0001-00;86914662;agni@arbeiteletrica.com.br;  /  /;;;0;;0;;;a;0;
326.190;ARCA DA ALIANCA;ARCA DA ALIANCA INDUSTRIA E COMERCIO DEA;;RJ;RIO DE JANEIRO;PARQUE ANCHIETA;Rua Capitao Mario Barbedo,443 - PARTE;21625-130;-23;-43;J;0;;;;;;;01.844.696/0001-03;86030659;edulimasjm@gmail.com;  /  /;;;326190;ARCA DA ALIANCA;0;;;;0;
328.143;ARCONDEX COMERCIO;ARCONDEX COMERCIO E SERVICOS DE AR CONDA;;SP;SANTO ANDRE;PARQUE DAS NACOES;Avenida Brasil,439;09210-280;-24;-47;J;0;;;;;;;17.032.784/0001-32;121142170118;arcondex@arcondex.com.br;  /  /;;;328143;ARCONDEX COMERCIO;0;;;;0;
150.855;ARG COMERCIO;FABIO BENTO BEJO;COM:11-3487.7216;SP;SÃO PAULO;CANINDE;Rua Pascoal Ranieri,34;03034-060;0;0;J;0;;;;;;;45.664.433/0001-80;134577296110;iraniargfixadores@gmail.com;  /  /;;;150855;ARG COMERCIO;0;;;a;0;
324.810;ARM PRINT GRAFICA EA;ARM PRINT GRAFICA E EDITORA LTDA;COM:21-212591.8081;RJ;RIO DE JANEIRO;BENFICA;Rua Costa Lobo,345;20911-180;-23;-43;J;0;;;;;;;45.185.677/0001-80;12817568;armprint@gmail.com;  /  /;;;324810;ARM PRINT GRAFICA EA;0;;;;0;
328.057;ARMAZEM 135;ARMAZEM 135 LTDA;;SP;SOROCABA;JARDIM VERGUEIRO;Avenida Comendador Pereira Inacio,1801;18030-005;-24;-47;J;0;;;;;;;30.683.530/0001-42;798152102113;adm@az135.com.br;  /  /;;;328057;ARMAZEM 135;0;;;;0;
325.482;ARMAZEM DAS FLORES A;ARMAZEM DAS FLORES FLORATTA LTDA;COM:54-9251.4113;RS;GRAMADO;CENTRO;AV BORGES DE MEDEIROS 3397,3397;95670-000;-29;-51;J;0;;;;;;;41.991.300/0001-67;;florattagramado@gmail.com;  /  /;;;325482;ARMAZEM DAS FLORES A;0;;;;0;
326.852;AROLDO SIQUEIRA SANS;AROLDO SIQUEIRA SANTOS;COM:41-419969.8900;PR;CURITIBA;PINHEIRINHO;R REINALDO STOCCO,274;81820020;-26;-49;J;0;;;;;;;51.155.520/0001-04;;aroldosiqueira@gmail.com;  /  /;;;326852;AROLDO SIQUEIRA SANS;0;;;;0;
319.085;ARPEMON;TECNOELETRICA ARPEMON LTDA;COM:21-2589.2085  CEL:21-96462.0588;RJ;RIO DE JANEIRO;SÃO CRISTÓVÃO;Rua São Cristóvão,535;20940-001;0;0;J;0;;;;;01010101;AREA RJ;33.930.108/0001-32;81576483;consultor1@arpemon.com.br;  /  /;;;0;;0;;;a;0;
322.744;ARQMIDIA;ANDRESSA CAROLINA BOGACKI;COM:62-3212.5300;GO;GOIÂNIA;SETOR MARISTA;Avenida T 9,132;74150-300;-17;-49;J;0;;;;;;;37.625.059/0001-85;107990687;comercial2@arqmidia.com.br;  /  /;;;322744;ARQMIDIA;0;;;a;0;
324.371;ARREMATADOS;ARREMATADOS.COM LTDA;;SP;SANTOS;CENTRO;Rua Visconde de Vergueiro,8;11010-185;-24;-46;J;0;;;;;;;13.174.096/0001-56;633088808116;douglas@contabiljoppert.com.br;  /  /;;;324371;ARREMATADOS;0;;;;0;
324.462;ARSYSTEM;ARSYSTEM FERRAMENTAS & EQUIPAMENTOS LTDA;;RS;CAXIAS DO SUL;JARDIM AMERICA;Avenida Ruben Bento Alves - de 1300 a 1398 - lado par,1372;95050-238;-29;-51;J;0;;;;;;;03.245.075/0001-20;0290358442;adriana@arsystem.com.br;  /  /;;;324462;ARSYSTEM;0;;;;0;
146.979;ART FACIL GRAFICA D;SALAZAR PRIMO SERVICOS GRAFICOS LTDA;COM:85-3033.0906;CE;FORTALEZA;CENTRO;Avenida Santos Dumont,817;60150-160;-4;-39;J;0;;;;;;;08.641.499/0001-28;062047663;salazarprimo@gmail.com;  /  /;;;0;;0;;;a;0;
326.244;ART MIDIA;ART MIDIA COMUNICACAO VISUAL LTDA;;GO;GOIANIA;VILA JARDIM SAO JUDAS TADEU;Rua Santa Catarina,935 - QD CH LOTE 7E;74685-440;-17;-49;J;0;;;;;;;07.993.095/0001-30;104017643;site;  /  /;;;326244;ART MIDIA;0;;;;0;
322.105;ART PAPER EMBALAGENI;ART PAPER EMBALAGENS EIRELI;COM:21-2784.6400;RJ;SÃO JOÃO DE MERITI;JARDIM MERITI;Rua Antônio Carlos Monteiro da Silva,698;25555-091;-23;-43;J;0;;;;;;;72.162.787/0001-07;84888141;art.paper@uol.com.br;  /  /;;;322105;ART PAPER EMBALAGENI;0;;;a;0;
322.428;ARTESANA DIVISORIASA;ARTESANA DIVISORIAS E FORROS LTDA;;SP;SÃO PAULO;CATUMBI;Rua Evaristo da Veiga,144 - 186;03021-090;-24;-47;J;0;;;;;;;55.010.060/0001-87;111.321.090.115;sac@artesana.com.br;  /  /;;;322428;ARTESANA DIVISORIASA;0;;;a;0;
325.957;ARTHUR LUNDGREN;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAS;;PR;CURITIBA;CENTRO;Alameda Doutor Muricy,420;80010-120;-25;-49;J;0;;;;;;;61.099.834/0400-60;1013607849;notafiscal@pernambucanas.com.br;  /  /;;;325957;ARTHUR LUNDGREN;0;;;;0;
319.630;ARTL CARRINHOS;ARTL CARRINHOS LTDA;;RJ;RIO DE JANEIRO;ROCHA MIRANDA;Rua Homero,18;21510-160;0;0;J;0;;;;;;;01.581.332/0001-70;85.891.804;artlcarrinhos@gmail.com;  /  /;;;0;;0;;;a;0;
322.314;ARTMONTH TECN SALAS;ARTMONTH MONTAGENS LTDA;COM:21-2773.3204;RJ;DUQUE DE CAXIAS;PARQUE INDEPENDÊNCIA;Rua Canal do Farias,10 - GALPAOGALPAO;25211-296;-23;-43;J;0;;;;;;;32.489.063/0001-40;11342450;comercial1@artmonthmontagensrj.com.br;  /  /;;;322314;ARTMONTH TECN SALAS;0;;;a;0;
323.300;ARTNOVA EVENTOS;ARTNOVA EVENTOS E DECORAÇÕES;COM:21-2230.7013;RJ;RIO DE JANEIRO;MARÉ;Via B-9,1000;21046-090;-23;-43;J;0;;;;;;;18.201.399/0001-34;;augustoeventos51@gmail.com;  /  /;;;323300;ARTNOVA EVENTOS;0;;;;0;
151.536;ARVAL BRASIL LTDA;ARVAL BRASIL LTDA;CEL:11-3631.8110;SP;SAO PAULO;VILA OLIMPIA;Avenida Chedid Jafet,222 - BLOCO A 2 ANDAR;04551-065;-24;-47;J;0;;;;;;;07.063.698/0001-33;;faturamento@br.arval.com;  /  /;;;151536;ARVAL BRASIL LTDA;0;;;a;0;
321.889;ASLLAN APLICACOES;D. BIAGIO & CIA LTDA;COM:19-3601.2647;SP;AMERICANA;SÃO LUIZ;Rua João Santarosa,254;13477-590;-23;-47;J;0;;;;;;;12.385.900/0001-83;165.040.596.113;vendas@asllan.com.br;  /  /;;;321889;ASLLAN APLICACOES;0;;;a;0;
321.445;ASM INSTALACOES;JOSE CARLOS SAMPAIO - INSTALACOES;COM:41-3319.9392;PR;CURITIBA;XAXIM;Rua Arnaldo Gusi,263;81830-350;0;0;J;0;;;;;;;10.263.576/0001-03;;asmcuritiba@gmail.com;  /  /;;;321445;ASM INSTALACOES;0;;;a;0;
325.252;ASPE SHOP;ASPE SHOP COMERCIAL LTDA;;SP;SANTOS;VILA MATHIAS;Rua Joaquim Tavora,93 - ANDAR 5 SALA 55;11075-300;-24;-46;J;0;;;;;;;40.442.364/0001-46;633969594111;petrasoli@hotmail.com;  /  /;;;325252;ASPE SHOP;0;;;;0;
325.992;ASSISTENCIA TECNICAS;VILACA COMERCIO E SERVICOS OPTICOS LTDA;;RJ;RIO DE JANEIRO;VILA DA PENHA;Avenida Vicente de Carvalho,1129 - LOJ B;21210-623;-23;-43;J;0;;;;;;;10.568.770/0001-99;87367053;financeiro@oticasvilaca.com.br;  /  /;;;325992;ASSISTENCIA TECNICAS;0;;;;0;
326.803;ASSOCIAÇÃO;ASSOCIAÇÃO DAS EMPRESAS DE SERVIÇOS CONT;COM:18-3623.7029;SP;ARAÇATUBA;JARDIM BANDEIRAS;RUA FERNANDO COSTA,226;16025-130;-21;-50;J;0;;;;;0102010101;SP/OFF-LENTES;55.756.092/0001-26;;sicoara@terra.com.br;  /  /;;;326803;ASSOCIAÇÃO;0;;;;0;
325.689;ASSTEFIL INDÚSTRIA;ASSTEFIL INDÚSTRIA E COMÉRCIO DE FILTROA;;SP;SANTO ANDRE;JARDIM CRISTIANE;Avenida Rangel Pestana,117;09185-220;-24;-47;J;0;;;;;;;61.244.349/0001-63;626278605119;vendas@asstefil.com.br;  /  /;;;325689;ASSTEFIL INDÚSTRIA;0;;;;0;
322.107;ASSUMPCAO COMERCIO A;ASSUMPCAO COMERCIO DE MOVEIS LTDA;;SP;SÃO PAULO;SANTA CECÍLIA;Avenida São João,1895;01211-101;-24;-47;J;0;;;;;;;23.108.920/0001-23;144.932.665.118;vendas1@conexaooffice.com.br;  /  /;;;322107;ASSUMPCAO COMERCIO A;0;;;a;0;
145.552;ASTEN & CIA LTDA;ASTEN & CIA LTDA;COM:11-3665.9800;SP;SÃO PAULO;QUINTA DA PAINEIRA;RUA MARIA DAFFRE,209;03150-020;0;0;J;0;;;;;;;60.831.104/0001-70;102.855.078.110;mca.cadastro@globo.com;  /  /;;;0;;0;;;a;0;
324.313;ASTRO DISTRIBUIDORAA;ASTRO DISTRIBUIDORA LTDA;;SC;CRICIUMA;CRISTO REDENTOR;Rua Luiz Joaquim Espindola,31;88816-275;-29;-49;J;0;;;;;;;18.597.685/0001-60;257108335;vendas@astrodistribuidora.com;  /  /;;;324313;ASTRO DISTRIBUIDORAA;0;;;;0;
324.614;ATOM COMERCIAL LTDA;ATOM COMERCIAL LTDA;COM:11-3280.5512;SP;SAO PAULO;CIDADE MONCOES;Rua Pitu,72;04567-060;-24;-47;J;0;;;;;;;26.231.857/0001-06;141286354110;contato@ezbag.com.br;  /  /;;;324614;ATOM COMERCIAL LTDA;0;;;;0;
325.369;AUDIOVISUALVIX ME;AUDIOVISUALVIX LTDA;;ES;VITORIA;CENTRO;Avenida Jeronimo Monteiro,1000 - SALA 1501 1503;29010-002;-20;-40;J;0;;;;;;;29.686.059/0001-67;ISENTO;audiovisualvix@gmail.com;  /  /;;;325369;AUDIOVISUALVIX ME;0;;;;0;
323.983;AUTHENTIK HOTELS;AUTHENTIK HOTELS UNIPESOAL LTDA;;RJ;RIO DE JANEIRO;SANTA TERESA;Rua Doutor Júlio Otoni,254;20241-400;-23;-43;J;0;;;;;;;35.808.113/0001-00;ISENTO;maringa1996@gmail.com;  /  /;;;323983;AUTHENTIK HOTELS;0;;;;0;
322.855;AUTOBEE;AUTOBEE AUTOMACAO INDUSTRIAL LTDA;;GO;GOIÂNIA;JARDIM EUROPA;Avenida Milão,318 - SALA 01 QUADRA49 LOTE 03;74325-030;-17;-49;J;0;;;;;;;30.194.606/0001-76;107236680;helen@firebee.com.br;  /  /;;;322855;AUTOBEE;0;;;a;0;
148.040;AUTOMATECH SISTEMAS;AUTOMATECH SISTEMAS DE AUTOMACAO LTDA;COM:51-3017.8300  COM:11-3140.2000;RS;PORTO ALEGRE;SARANDI;Rua Sérgio Jungblut Dieterich,604 - DEP 18;91060-410;0;0;J;0;;;;;;;03.385.913/0001-61;096/2777447;terezinha.sampaio@automatech.com.br;  /  /;;;0;;0;;;a;0;
319.014;AUTOMATIZANDO;ACWARE COM DE EQUIP PARA AUT COM LTDA;COM:11-3018.1990;SP;SÃO PAULO;PARAÍSO;Rua Arujá,85;04104-040;0;0;J;0;;;;;;;10.690.274/0001-03;;jaqueline@automatizando.com.br;  /  /;;;0;;0;;;a;0;
325.114;AUTOMOZ;AUTOMOZ COMERCIAL DISTRIBUIDORA LTDA;;SC;ITAJAI;BARRA DO RIO;Rua Alfredo Eicke Junior,320 - SALA 41;88305-610;-27;-49;J;0;;;;;;;10.399.391/0003-84;261424203;acriscamp@acriscamp.com.br;  /  /;;;325114;AUTOMOZ;0;;;;0;
324.117;AVANTE PAXTUR AGENCA;AVANTE PAXTUR AGENCIA DE VIAGENS E TURIA;;RJ;RIO DE JANEIRO;TURIACU;Rua Capitao Vieira,260;21540-330;-23;-43;J;0;;;;;;;68.201.425/0001-00;86575779;fjlima57contabil@gmail.com;  /  /;;;324117;AVANTE PAXTUR AGENCA;0;;;;0;
327.726;AVENIDA RIO BRASA;CHARBON ROUGE BARRA RESTAURANTE E BAR LA;COM:21-2199.9191;RJ;RIO DE JANEIRO;BARRA DA TIJUCA;AVENIDA ARMANDO LOMBARDI,979;22650020;-23;-43;J;0;;;;;;;27.827.811/0001-17;87367819;eventos@riobrasa.com.br;  /  /;;;327726;AVENIDA RIO BRASA;0;;;;0;
326.248;AVM SOLUÇOES;AVM SOLUÇOES;COM:21-213845.3328;RJ;DUQUE DE CAXIAS;PARQUE MARILANDIA;EST PERNAMBUCO,SN;25225730;-23;-43;J;0;;;;;;;28.628.135/0001-15;;avmalimentacao@gmail.com;  /  /;;;326248;AVM SOLUÇOES;0;;;;0;
327.305;AXA SEGUROS S.A.;AXA SEGUROS S.A.;;SP;SAO PAULO;VILA NOVA CONCEICAO;Avenida Presidente Juscelino Kubitschek,1600 - 1600 ANDAR 15;04543-000;-24;-47;J;0;;;;;;;19.323.190/0001-06;ISENTO;tributos.br@axa.com;  /  /;;;327305;AXA SEGUROS S.A.;0;;;;0;
325.426;AXTINS COMERCIO E SS;ESTEPHANY DA SILVA MARTINS;COM:21-217725.4265;RJ;RIO DE JANEIRO;GARDENIA AZUL;Rua Acapori,278;22765-650;-23;-43;J;0;;;;;;;50.747.901/0001-10;;estephanymartins2017@gmail.com;  /  /;;;325426;AXTINS COMERCIO E SS;0;;;;0;
328.741;AZTECH HARDWARE;JOSE MARIANO DE FARIA;;SP;ITAPOLIS;JARDIM CAMPESTRE;Avenida Maria Marta,26;14906-274;0;0;J;0;;;;;;;06.062.128/0001-66;ISENTO;site;  /  /;;;328741;AZTECH HARDWARE;0;;;;0;
320.897;B E C DECORACOES E;BALTAZAR EDUARDO DA SILVA 11737836793;COM:21-3518.8627;RJ;DUQUE DE CAXIAS;SARACURUNA;Rua Machado de Assis,42;25211-250;0;0;J;0;;;;;;;23.931.784/0001-77;;bicdecoracoes@gmail.com;  /  /;;;0;;0;;;a;0;
323.452;BAH RESTAURANTE;PRESS COMERCIO DE ALIMENTOS LTDA;COM:51-3361.1533;RS;PORTO ALEGRE;CRISTAL;Avenida Diário de Notícias,300;90810-080;-30;-51;J;0;;;;;;;05.150.637/0005-01;;http://www.grupopress.com.br/;  /  /;;;323452;BAH RESTAURANTE;0;;;;0;
324.056;BALAQUI ESTOFADOS;BALAQUI ESTOFADOS LTDA;;PR;CURITIBA;PARQUE INDUSTRIAL II;R ARAPACU LISTRADO,330 - SALA 03;86.703-25;-23;-51;J;0;;;;;;;44.619.316/0001-31;9092372119;balaqui.estofados@gmail.com;  /  /;;;324056;BALAQUI ESTOFADOS;0;;;;0;
322.420;BARACHO PEDRAS INDUA;BARACHO PEDRAS INDUSTRIA E COMERCIO LTDA;;MG;BELO HORIZONTE;PADRE EUSTÁQUIO;Rua Jacutinga,44;30730-430;-20;-44;J;0;;;;;;;22.354.450/0001-15;062507196.00-94;gerencia@maurocardoso.com.br;  /  /;;;322420;BARACHO PEDRAS INDUA;0;;;a;0;
318.979;BARCONI;BARCONI REPRESENTACOES OTICA LTDA;COM:81-9677.9533;PE;MORENO;CENTRO;AV DANTAS BARRETO,2089 - 1° ANDAR  SALA D;54800-000;0;0;J;0;;;;;;;01.490.790/0001-01;;barconi@br.inter.net;  /  /;;;0;;0;;;a;0;
327.951;BARI SERVIÇOS DE LOI;BARI SERVIÇOS DE LOCAÇÃO DE EQUIPAMENTOI;COM:21-219702502.2525;RJ;RIO DE JANEIRO;BOTAFOGO;Rua General Severiano,112;22290-040;-23;-43;J;0;;;;;;;10.709.108/0001-01;;financeiro@allbusinesslocacoes.com.br;  /  /;;;327951;BARI SERVIÇOS DE LOI;0;;;;0;
149.176;BATERIA MOURA;COMERCIAL FLUMINENSE BATERIAS E PLACAS;COM:21-2533.3379;RJ;RIO DE JANEIRO;BONSUCESSO;RUA JOÃO TORQUATO,307;21032-150;0;0;J;0;;;;;;;27.048.354/0001-62;81.628.32-7;financeiro@rodenstock.com.br;  /  /;;;0;;0;;;a;0;
319.253;BATERIAS & CIA;A.DO NASCIMENTO MIRANDA BATERIAS;COM:11-2761.1533;SP;SÃO PAULO;SANTA EFIGÊNIA;Rua Aurora,300;01209-000;0;0;J;0;;;;;;;35.338.329/0001-41;128017502110;contato@confs.com.br;  /  /;;;0;;0;;;a;0;
329.379;BAZAR FLOR DA MARANA;BAZAR FLOR DA MARANGA EIRELI;;RJ;RIO DE JANEIRO;PRACA SECA;Rua Maranga,969 - LOJA A;21321-060;21;-23;J;0;;;;;;;29.972.338/0001-97;82182764;site;  /  /;;;329379;BAZAR FLOR DA MARANA;0;;;;0;
319.286;BB BATERIAS;FORCA DIGITAL COMERCIO DE PRODUTOS ELETA;COM:11-3522.8068  COM:21-3527.0095;RS;PORTO ALEGRE;SARANDI;Rua Sérgio Jungblut Dieterich,900;91060-410;0;0;J;0;;;;;;;08.289.097/0001-06;096/3149644;vendas4@bbbaterias.com.br;  /  /;;;0;;0;;;a;0;
319.251;BBA INDUSTRIA;B. B. A. INDUSTRIA E COMERCIO IMPORTACAA;COM:83-3026.1287;RJ;RIO DE JANEIRO;PARADA DE LUCAS;Rua Joaquim Rodrigues,157;21250-420;0;0;J;0;;;;;;;25.247.287/0002-60;87267555;comercialvi1@bbacomex.com.br;  /  /;;;0;;0;;;a;0;
319.366;BC BRASIL;TAK COLOR SERVICOS GRAFICOS ADESIVOS E A;COM:21-3332.3100;RJ;RIO DE JANEIRO;CASCADURA;Rua Nerval de Gouveia,363;21311-110;0;0;J;0;;;;;;;10.638.108/0001-68;;takcomercial@yahoo.com.br;  /  /;;;0;;0;;;a;0;
319.621;BCS EVENTOS;BCS AUTOMAÇÃO LTDA;COM:51-3582.1747;RS;CAMPO BOM;ZONA INDUSTRIAL;ALAMEDA DA INOVAÇÃO,273 - SALA 104;93700-000;-30;-51;J;0;;;;;;;02.148.169/0001-19;0190134321;cadastro@aptha.com.br;  /  /;;;0;;0;;;a;0;
319.084;BECKHOFF;BECKHOFF AUTOMAÇAO INDUSTRIAL LTDA;COM:11-4126.3232;SP;SANTO ANDRÉ;VILA GILDA;Rua Caminho do Pilar,1362;09190-000;0;0;J;0;;;;;01010101;AREA RJ;08.219.189/0001-10;626447211115;mauricioc@beckhoff.com.br;  /  /;;;0;;0;;;a;0;
324.267;BEDA & DAMIANI LTDA;BEDA & DAMIANI LTDA;;SP;SAO PAULO;PARQUE BOA ESPERANCA;Rua Jose Pardo,504;83412-50;-24;-46;J;0;;;;;;;02.282.008/0001-13;ISENTO;damisegepi@yahoo.com.br;  /  /;;;324267;BEDA & DAMIANI LTDA;0;;;;0;
324.043;BEE&ARTES PAPELARIAA;FLAVIO ALEXANDRE VIEIRA DA SILVA 0985070;;TO;PALMAS;JARDIM DOS IPES I;AV BRASIL,SN - QUADRA 31, LOTE 55;77820072;-10;-48;J;0;;;;;0106010106;MARY BRUNNA;45.807.742/0001-61;ISENTO;naiarakallineferreira@gmail.com;  /  /;;;324043;BEE&ARTES PAPELARIAA;0;;;;0;
328.977;BEIJA FLOR;BEIJA FLOR REFRIGERAÇÃO LTDA;;RJ;NOVA IGUACU;CENTRO;Rua Doutor Barros Junior,328;26215-071;26;-23;J;0;;;;;;;23.363.951/0003-92;11161642;site;  /  /;;;328977;BEIJA FLOR;0;;;;0;
329.384;BELLAS DISTRIBUIDORA;BELLAS DISTRIBUIDORA DE PRODUTOS DE LIMA;;RJ;SAO PEDRO DA ALDEIA;CAMPO REDONDO;Rua das Alamandas,S/N - LOTE 14 QUADRA05 PARTE;28942-344;29;-23;J;0;;;;;;;44.157.895/0001-48;12277806;bellasdistribuidora10@gmail.com;  /  /;;;329384;BELLAS DISTRIBUIDORA;0;;;;0;
329.266;BELMICRO TECNOLOGIA;BELMICRO TECNOLOGIA S.A;;ES;CARIACICA;PADRE MATHIAS;Rodovia Governador Mario Covas 1941,SN;29158-900;-20;-40;J;0;;;;;;;71.052.559/0005-37;083244840;site;  /  /;;;329266;BELMICRO TECNOLOGIA;0;;;;0;
324.091;BELO PLASTICO;BELO PLASTICO COMERCIO DE PLASTICOS E TA;COM:21-212672901.4211;RJ;DUQUE DE CAXIAS;CHACARAS RIO-PETROPOLIS;Estrada da Figueira,0 - QUADRA19 LOTE 24;25243-151;-23;-43;J;0;;;;;;;45.195.214/0001-07;ISENTO;conthales@conthales.com.br;  /  /;;;324091;BELO PLASTICO;0;;;;0;
321.532;BENI MOBILE;MARIA BEATRIZ ANVERS;COM:11-4191.3949;SP;OSASCO;CENTRO;Rua Virgínia Aurora Rodrigues,46;06097-020;-24;-47;J;0;;620;VITOR NOBREGA DE OLIVEIRA;;0105010113;VITOR NOBREGA;10.498.787/0001-17;492006315118;adriana@benimobile.com.br;  /  /;;;321532;BENI MOBILE;0;;;a;0;
150.294;BENIMOBILE COMERCIO;BENIMOBILE COMERCIO DE MOVEIS - EIRELI -;COM:11-2284.2639;SP;OSASCO;CENTRO;RUA VIRGÍNIA AURORA RODRIGUES,46;06097-020;0;0;J;0;;;;;;;10.750.952/0001-86;120114280110;adriana@benimobile.com.br;  /  /;;;0;;0;;;a;0;
321.706;BEST INFO;JM BEST INFO COMERCIO E SUPRIMENTOS LTDA;COM:21-3553.1490  COM:21-3553.1489;RJ;RIO DE JANEIRO;CENTRO;Rua Alcindo Guanabara,17;20031-130;-23;-43;J;0;;;;;;;36.072.964/0001-92;11.647.05-7;brunnarosa@bestinforj.com.br;  /  /;;;321706;BEST INFO;0;;;a;0;
